shipment_id,product_id,supplier_id,warehouse_id,order_date,expected_date,actual_date,quantity,unit_cost,total_cost,delay_days,on_time,defective_units
SHP-000773,PROD-0012,SUP-12,WH-02,2022-02-24,2022-03-11,2022-03-11,493,233.82,115273.26,0,True,71
SHP-000774,PROD-0012,SUP-12,WH-02,2022-03-14,2022-04-01,2022-04-07,298,233.82,69678.36,6,False,43
SHP-000775,PROD-0012,SUP-12,WH-02,2022-04-01,2022-04-23,2022-04-23,246,233.82,57519.72,0,True,35
SHP-000776,PROD-0012,SUP-12,WH-02,2022-04-19,2022-05-11,2022-05-11,303,233.82,70847.46,0,True,44
SHP-000777,PROD-0012,SUP-12,WH-02,2022-05-07,2022-05-18,2022-05-18,262,233.82,61260.84,0,True,38
SHP-000778,PROD-0012,SUP-12,WH-02,2022-05-25,2022-06-07,2022-06-19,300,233.82,70146.0,12,False,43
SHP-000779,PROD-0012,SUP-12,WH-02,2022-06-12,2022-06-25,2022-06-25,65,233.82,15198.3,0,True,9
SHP-000780,PROD-0012,SUP-12,WH-02,2022-06-30,2022-07-07,2022-07-20,199,233.82,46530.18,13,False,29
SHP-000781,PROD-0012,SUP-12,WH-02,2022-07-18,2022-08-02,2022-08-02,325,233.82,75991.5,0,True,47
SHP-000782,PROD-0012,SUP-12,WH-02,2022-08-05,2022-08-24,2022-08-24,284,233.82,66404.88,0,True,41
SHP-000783,PROD-0012,SUP-12,WH-02,2022-08-23,2022-08-31,2022-09-10,442,233.82,103348.44,10,False,64
SHP-000784,PROD-0012,SUP-12,WH-02,2022-09-10,2022-09-26,2022-09-26,107,233.82,25018.74,0,True,15
SHP-000785,PROD-0012,SUP-12,WH-02,2022-09-28,2022-10-21,2022-10-21,446,233.82,104283.72,0,True,65
SHP-000786,PROD-0012,SUP-12,WH-02,2022-10-16,2022-11-09,2022-11-18,237,233.82,55415.34,9,False,34
SHP-000787,PROD-0012,SUP-12,WH-02,2022-11-03,2022-11-05,2022-11-14,71,233.82,16601.22,9,False,10
SHP-000788,PROD-0012,SUP-12,WH-02,2022-11-21,2022-11-22,2022-12-05,329,233.82,76926.78,13,False,47
SHP-000789,PROD-0012,SUP-12,WH-02,2022-12-09,2022-12-23,2022-12-27,102,233.82,23849.64,4,False,14
SHP-000790,PROD-0012,SUP-12,WH-02,2022-12-27,2023-01-08,2023-01-20,434,233.82,101477.88,12,False,63
SHP-000791,PROD-0012,SUP-12,WH-02,2023-01-14,2023-01-20,2023-01-20,66,233.82,15432.12,0,True,9
SHP-000792,PROD-0012,SUP-12,WH-02,2023-02-01,2023-02-14,2023-02-14,491,233.82,114805.62,0,True,71
SHP-000793,PROD-0012,SUP-12,WH-02,2023-02-19,2023-03-01,2023-03-01,493,233.82,115273.26,0,True,71
SHP-000794,PROD-0012,SUP-12,WH-02,2023-03-09,2023-03-18,2023-03-20,171,233.82,39983.22,2,False,24
SHP-000795,PROD-0012,SUP-12,WH-02,2023-03-27,2023-04-05,2023-04-09,351,233.82,82070.82,4,False,51
SHP-000796,PROD-0012,SUP-12,WH-02,2023-04-14,2023-04-30,2023-04-30,413,233.82,96567.66,0,True,60
SHP-000797,PROD-0012,SUP-12,WH-02,2023-05-02,2023-05-03,2023-05-03,134,233.82,31331.88,0,True,19
SHP-000798,PROD-0012,SUP-12,WH-02,2023-05-20,2023-06-03,2023-06-03,155,233.82,36242.1,0,True,22
SHP-000799,PROD-0012,SUP-12,WH-02,2023-06-07,2023-07-15,2023-07-15,80,233.82,18705.6,0,True,11
SHP-000800,PROD-0012,SUP-12,WH-02,2023-06-25,2023-07-17,2023-07-17,193,233.82,45127.26,0,True,28
SHP-000801,PROD-0012,SUP-12,WH-02,2023-07-13,2023-07-25,2023-07-25,215,233.82,50271.3,0,True,31
SHP-000802,PROD-0012,SUP-12,WH-02,2023-07-31,2023-08-24,2023-08-24,343,233.82,80200.26,0,True,50
SHP-000803,PROD-0012,SUP-12,WH-02,2023-08-18,2023-09-14,2023-09-19,313,233.82,73185.66,5,False,45
SHP-000804,PROD-0012,SUP-12,WH-02,2023-09-05,2023-09-23,2023-10-04,119,233.82,27824.58,11,False,17
SHP-000805,PROD-0012,SUP-12,WH-02,2023-09-23,2023-09-29,2023-10-12,80,233.82,18705.6,13,False,11
SHP-000806,PROD-0012,SUP-12,WH-02,2023-10-11,2023-10-20,2023-10-25,114,233.82,26655.48,5,False,16
SHP-000807,PROD-0012,SUP-12,WH-02,2023-10-29,2023-11-06,2023-11-18,177,233.82,41386.14,12,False,25
SHP-000808,PROD-0012,SUP-12,WH-02,2023-11-16,2023-11-19,2023-11-22,474,233.82,110830.68,3,False,69
SHP-000809,PROD-0012,SUP-12,WH-02,2023-12-04,2023-12-28,2024-01-01,396,233.82,92592.72,4,False,57
SHP-000810,PROD-0012,SUP-12,WH-02,2023-12-22,2024-01-23,2024-01-23,345,233.82,80667.9,0,True,50
SHP-000811,PROD-0012,SUP-12,WH-02,2024-01-09,2024-01-25,2024-01-25,262,233.82,61260.84,0,True,38
SHP-000812,PROD-0012,SUP-12,WH-02,2024-01-27,2024-02-06,2024-02-06,374,233.82,87448.68,0,True,54
SHP-000813,PROD-0012,SUP-12,WH-02,2024-02-14,2024-03-06,2024-03-19,97,233.82,22680.54,13,False,14
SHP-000814,PROD-0012,SUP-12,WH-02,2024-03-03,2024-03-28,2024-03-28,192,233.82,44893.44,0,True,27
SHP-000815,PROD-0012,SUP-12,WH-02,2024-03-21,2024-03-31,2024-04-12,238,233.82,55649.16,12,False,34
SHP-000816,PROD-0012,SUP-12,WH-02,2024-04-08,2024-04-26,2024-05-04,217,233.82,50738.94,8,False,31
SHP-000817,PROD-0012,SUP-12,WH-02,2024-04-26,2024-04-28,2024-04-28,446,233.82,104283.72,0,True,65
SHP-000818,PROD-0012,SUP-12,WH-02,2024-05-14,2024-05-31,2024-06-14,424,233.82,99139.68,14,False,61
SHP-000819,PROD-0012,SUP-12,WH-02,2024-06-01,2024-06-08,2024-06-08,407,233.82,95164.74,0,True,59
SHP-000820,PROD-0012,SUP-12,WH-02,2024-06-19,2024-07-07,2024-07-13,457,233.82,106855.74,6,False,66
SHP-000821,PROD-0012,SUP-12,WH-02,2024-07-07,2024-07-18,2024-07-18,269,233.82,62897.58,0,True,39
SHP-000822,PROD-0012,SUP-12,WH-02,2024-07-25,2024-08-10,2024-08-10,187,233.82,43724.34,0,True,27
SHP-000823,PROD-0012,SUP-12,WH-02,2024-08-12,2024-09-14,2024-09-20,222,233.82,51908.04,6,False,32
SHP-000824,PROD-0012,SUP-12,WH-02,2024-08-30,2024-09-15,2024-09-15,339,233.82,79264.98,0,True,49
SHP-000825,PROD-0012,SUP-12,WH-02,2024-09-17,2024-10-06,2024-10-06,225,233.82,52609.5,0,True,32
SHP-000826,PROD-0012,SUP-12,WH-02,2024-10-05,2024-10-19,2024-10-30,73,233.82,17068.86,11,False,10
SHP-000827,PROD-0012,SUP-12,WH-02,2024-10-23,2024-10-24,2024-10-24,478,233.82,111765.96,0,True,69
SHP-000828,PROD-0012,SUP-12,WH-02,2024-11-10,2024-11-20,2024-11-20,489,233.82,114337.98,0,True,71
SHP-000829,PROD-0012,SUP-12,WH-02,2024-11-28,2024-12-09,2024-12-09,50,233.82,11691.0,0,True,7
SHP-000830,PROD-0012,SUP-12,WH-02,2024-12-16,2025-01-05,2025-01-05,402,233.82,93995.64,0,True,58
SHP-000831,PROD-0013,SUP-13,WH-03,2022-01-01,2022-01-28,2022-01-28,497,389.12,193392.64,0,True,49
SHP-000832,PROD-0013,SUP-13,WH-03,2022-01-13,2022-02-09,2022-02-09,234,389.12,91054.08,0,True,23
SHP-000833,PROD-0013,SUP-13,WH-03,2022-01-25,2022-02-24,2022-02-24,390,389.12,151756.8,0,True,38
SHP-000834,PROD-0013,SUP-13,WH-03,2022-02-06,2022-02-26,2022-02-26,252,389.12,98058.24,0,True,24
SHP-000835,PROD-0013,SUP-13,WH-03,2022-02-18,2022-03-26,2022-03-26,408,389.12,158760.96,0,True,40
SHP-000836,PROD-0013,SUP-13,WH-03,2022-03-02,2022-03-19,2022-03-19,385,389.12,149811.2,0,True,37
SHP-000837,PROD-0013,SUP-13,WH-03,2022-03-14,2022-04-02,2022-04-02,50,389.12,19456.0,0,True,4
SHP-000838,PROD-0013,SUP-13,WH-03,2022-03-26,2022-04-22,2022-04-22,117,389.12,45527.04,0,True,11
SHP-000839,PROD-0013,SUP-13,WH-03,2022-04-07,2022-04-27,2022-04-27,398,389.12,154869.76,0,True,39
SHP-000840,PROD-0013,SUP-13,WH-03,2022-04-19,2022-05-15,2022-05-15,406,389.12,157982.72,0,True,40
SHP-000841,PROD-0013,SUP-13,WH-03,2022-05-01,2022-05-23,2022-05-29,490,389.12,190668.8,6,False,48
SHP-000842,PROD-0013,SUP-13,WH-03,2022-05-13,2022-06-10,2022-06-10,294,389.12,114401.28,0,True,28
SHP-000843,PROD-0013,SUP-13,WH-03,2022-05-25,2022-06-19,2022-06-19,95,389.12,36966.4,0,True,9
SHP-000844,PROD-0013,SUP-13,WH-03,2022-06-06,2022-06-29,2022-07-11,102,389.12,39690.24,12,False,10
SHP-000845,PROD-0013,SUP-13,WH-03,2022-06-18,2022-07-13,2022-07-13,203,389.12,78991.36,0,True,20
SHP-000846,PROD-0013,SUP-13,WH-03,2022-06-30,2022-08-05,2022-08-05,466,389.12,181329.92,0,True,45
SHP-000847,PROD-0013,SUP-13,WH-03,2022-07-12,2022-08-06,2022-08-19,378,389.12,147087.36,13,False,37
SHP-000848,PROD-0013,SUP-13,WH-03,2022-07-24,2022-08-12,2022-08-12,321,389.12,124907.52,0,True,31
SHP-000849,PROD-0013,SUP-13,WH-03,2022-08-05,2022-08-21,2022-08-21,382,389.12,148643.84,0,True,37
SHP-000850,PROD-0013,SUP-13,WH-03,2022-08-17,2022-09-08,2022-09-08,419,389.12,163041.28,0,True,41
SHP-000851,PROD-0013,SUP-13,WH-03,2022-08-29,2022-09-25,2022-09-25,127,389.12,49418.24,0,True,12
SHP-000852,PROD-0013,SUP-13,WH-03,2022-09-10,2022-10-13,2022-10-13,276,389.12,107397.12,0,True,27
SHP-000853,PROD-0013,SUP-13,WH-03,2022-09-22,2022-10-22,2022-10-22,101,389.12,39301.12,0,True,9
SHP-000854,PROD-0013,SUP-13,WH-03,2022-10-04,2022-10-26,2022-10-26,351,389.12,136581.12,0,True,34
SHP-000855,PROD-0013,SUP-13,WH-03,2022-10-16,2022-11-04,2022-11-04,269,389.12,104673.28,0,True,26
SHP-000856,PROD-0013,SUP-13,WH-03,2022-10-28,2022-11-21,2022-11-21,176,389.12,68485.12,0,True,17
SHP-000857,PROD-0013,SUP-13,WH-03,2022-11-09,2022-12-04,2022-12-04,177,389.12,68874.24,0,True,17
SHP-000858,PROD-0013,SUP-13,WH-03,2022-11-21,2022-12-14,2022-12-14,419,389.12,163041.28,0,True,41
SHP-000859,PROD-0013,SUP-13,WH-03,2022-12-03,2023-01-01,2023-01-01,403,389.12,156815.36,0,True,39
SHP-000860,PROD-0013,SUP-13,WH-03,2022-12-15,2023-01-05,2023-01-06,387,389.12,150589.44,1,False,38
SHP-000861,PROD-0013,SUP-13,WH-03,2022-12-27,2023-01-21,2023-01-21,360,389.12,140083.2,0,True,35
SHP-000862,PROD-0013,SUP-13,WH-03,2023-01-08,2023-02-04,2023-02-04,250,389.12,97280.0,0,True,24
SHP-000863,PROD-0013,SUP-13,WH-03,2023-01-20,2023-02-07,2023-02-07,451,389.12,175493.12,0,True,44
SHP-000864,PROD-0013,SUP-13,WH-03,2023-02-01,2023-02-28,2023-03-13,303,389.12,117903.36,13,False,29
SHP-000865,PROD-0013,SUP-13,WH-03,2023-02-13,2023-03-15,2023-03-15,305,389.12,118681.6,0,True,30
SHP-000866,PROD-0013,SUP-13,WH-03,2023-02-25,2023-03-26,2023-03-26,320,389.12,124518.4,0,True,31
SHP-000867,PROD-0013,SUP-13,WH-03,2023-03-09,2023-04-03,2023-04-04,212,389.12,82493.44,1,False,20
SHP-000868,PROD-0013,SUP-13,WH-03,2023-03-21,2023-04-10,2023-04-10,479,389.12,186388.48,0,True,47
SHP-000869,PROD-0013,SUP-13,WH-03,2023-04-02,2023-04-23,2023-04-23,329,389.12,128020.48,0,True,32
SHP-000870,PROD-0013,SUP-13,WH-03,2023-04-14,2023-05-08,2023-05-08,291,389.12,113233.92,0,True,28
SHP-000871,PROD-0013,SUP-13,WH-03,2023-04-26,2023-05-22,2023-05-22,350,389.12,136192.0,0,True,34
SHP-000872,PROD-0013,SUP-13,WH-03,2023-05-08,2023-05-29,2023-05-29,160,389.12,62259.2,0,True,15
SHP-000873,PROD-0013,SUP-13,WH-03,2023-05-20,2023-06-16,2023-06-17,454,389.12,176660.48,1,False,44
SHP-000874,PROD-0013,SUP-13,WH-03,2023-06-01,2023-06-23,2023-06-23,371,389.12,144363.52,0,True,36
SHP-000875,PROD-0013,SUP-13,WH-03,2023-06-13,2023-07-07,2023-07-07,262,389.12,101949.44,0,True,25
SHP-000876,PROD-0013,SUP-13,WH-03,2023-06-25,2023-07-24,2023-07-24,92,389.12,35799.04,0,True,9
SHP-000877,PROD-0013,SUP-13,WH-03,2023-07-07,2023-07-20,2023-07-20,365,389.12,142028.8,0,True,35
SHP-000878,PROD-0013,SUP-13,WH-03,2023-07-19,2023-08-13,2023-08-13,208,389.12,80936.96,0,True,20
SHP-000879,PROD-0013,SUP-13,WH-03,2023-07-31,2023-08-24,2023-08-24,154,389.12,59924.48,0,True,15
SHP-000880,PROD-0013,SUP-13,WH-03,2023-08-12,2023-09-01,2023-09-01,217,389.12,84439.04,0,True,21
SHP-000881,PROD-0013,SUP-13,WH-03,2023-08-24,2023-09-28,2023-09-28,440,389.12,171212.8,0,True,43
SHP-000882,PROD-0013,SUP-13,WH-03,2023-09-05,2023-09-25,2023-09-25,379,389.12,147476.48,0,True,37
SHP-000883,PROD-0013,SUP-13,WH-03,2023-09-17,2023-10-16,2023-10-16,273,389.12,106229.76,0,True,26
SHP-000884,PROD-0013,SUP-13,WH-03,2023-09-29,2023-10-28,2023-11-09,172,389.12,66928.64,12,False,16
SHP-000885,PROD-0013,SUP-13,WH-03,2023-10-11,2023-11-07,2023-11-07,272,389.12,105840.64,0,True,26
SHP-000886,PROD-0013,SUP-13,WH-03,2023-10-23,2023-11-12,2023-11-12,361,389.12,140472.32,0,True,35
SHP-000887,PROD-0013,SUP-13,WH-03,2023-11-04,2023-12-03,2023-12-03,429,389.12,166932.48,0,True,42
SHP-000888,PROD-0013,SUP-13,WH-03,2023-11-16,2023-12-08,2023-12-08,111,389.12,43192.32,0,True,10
SHP-000889,PROD-0013,SUP-13,WH-03,2023-11-28,2023-12-12,2023-12-12,409,389.12,159150.08,0,True,40
SHP-000890,PROD-0013,SUP-13,WH-03,2023-12-10,2024-01-04,2024-01-04,227,389.12,88330.24,0,True,22
SHP-000891,PROD-0013,SUP-13,WH-03,2023-12-22,2024-01-17,2024-01-17,471,389.12,183275.52,0,True,46
SHP-000892,PROD-0013,SUP-13,WH-03,2024-01-03,2024-02-01,2024-02-01,240,389.12,93388.8,0,True,23
SHP-000893,PROD-0013,SUP-13,WH-03,2024-01-15,2024-02-06,2024-02-06,497,389.12,193392.64,0,True,49
SHP-000894,PROD-0013,SUP-13,WH-03,2024-01-27,2024-03-02,2024-03-02,110,389.12,42803.2,0,True,10
SHP-000895,PROD-0013,SUP-13,WH-03,2024-02-08,2024-03-04,2024-03-17,221,389.12,85995.52,13,False,21
SHP-000896,PROD-0013,SUP-13,WH-03,2024-02-20,2024-03-21,2024-03-21,318,389.12,123740.16,0,True,31
SHP-000897,PROD-0013,SUP-13,WH-03,2024-03-03,2024-04-01,2024-04-01,345,389.12,134246.4,0,True,34
SHP-000898,PROD-0013,SUP-13,WH-03,2024-03-15,2024-04-12,2024-04-12,283,389.12,110120.96,0,True,27
SHP-000899,PROD-0013,SUP-13,WH-03,2024-03-27,2024-04-27,2024-04-27,305,389.12,118681.6,0,True,30
SHP-000900,PROD-0013,SUP-13,WH-03,2024-04-08,2024-05-02,2024-05-02,238,389.12,92610.56,0,True,23
SHP-000901,PROD-0013,SUP-13,WH-03,2024-04-20,2024-05-18,2024-05-18,102,389.12,39690.24,0,True,10
SHP-000902,PROD-0013,SUP-13,WH-03,2024-05-02,2024-05-27,2024-05-27,109,389.12,42414.08,0,True,10
SHP-000903,PROD-0013,SUP-13,WH-03,2024-05-14,2024-06-08,2024-06-08,51,389.12,19845.12,0,True,5
SHP-000904,PROD-0013,SUP-13,WH-03,2024-05-26,2024-06-17,2024-06-18,56,389.12,21790.72,1,False,5
SHP-000905,PROD-0013,SUP-13,WH-03,2024-06-07,2024-07-02,2024-07-02,236,389.12,91832.32,0,True,23
SHP-000906,PROD-0013,SUP-13,WH-03,2024-06-19,2024-07-21,2024-07-28,141,389.12,54865.92,7,False,13
SHP-000907,PROD-0013,SUP-13,WH-03,2024-07-01,2024-07-30,2024-07-30,461,389.12,179384.32,0,True,45
SHP-000908,PROD-0013,SUP-13,WH-03,2024-07-13,2024-08-10,2024-08-10,264,389.12,102727.68,0,True,26
SHP-000909,PROD-0013,SUP-13,WH-03,2024-07-25,2024-08-16,2024-08-16,263,389.12,102338.56,0,True,25
SHP-000910,PROD-0013,SUP-13,WH-03,2024-08-06,2024-08-28,2024-08-28,472,389.12,183664.64,0,True,46
SHP-000911,PROD-0013,SUP-13,WH-03,2024-08-18,2024-09-09,2024-09-09,111,389.12,43192.32,0,True,10
SHP-000912,PROD-0013,SUP-13,WH-03,2024-08-30,2024-10-01,2024-10-01,76,389.12,29573.12,0,True,7
SHP-000913,PROD-0013,SUP-13,WH-03,2024-09-11,2024-10-11,2024-10-11,314,389.12,122183.68,0,True,30
SHP-000914,PROD-0013,SUP-13,WH-03,2024-09-23,2024-10-11,2024-10-12,85,389.12,33075.2,1,False,8
SHP-000915,PROD-0013,SUP-13,WH-03,2024-10-05,2024-11-04,2024-11-12,446,389.12,173547.52,8,False,43
SHP-000916,PROD-0013,SUP-13,WH-03,2024-10-17,2024-11-18,2024-11-18,94,389.12,36577.28,0,True,9
SHP-000917,PROD-0013,SUP-13,WH-03,2024-10-29,2024-11-25,2024-11-25,238,389.12,92610.56,0,True,23
SHP-000918,PROD-0013,SUP-13,WH-03,2024-11-10,2024-12-14,2024-12-14,451,389.12,175493.12,0,True,44
SHP-000919,PROD-0013,SUP-13,WH-03,2024-11-22,2024-12-12,2024-12-12,174,389.12,67706.88,0,True,17
SHP-000920,PROD-0013,SUP-13,WH-03,2024-12-04,2024-12-31,2024-12-31,302,389.12,117514.24,0,True,29
SHP-000921,PROD-0013,SUP-13,WH-03,2024-12-16,2025-01-17,2025-01-17,425,389.12,165376.0,0,True,41
SHP-000922,PROD-0013,SUP-13,WH-03,2024-12-28,2025-01-26,2025-01-26,175,389.12,68096.0,0,True,17
SHP-000923,PROD-0014,SUP-14,WH-04,2022-01-01,2022-02-11,2022-02-12,62,457.0,28334.0,1,False,2
SHP-000924,PROD-0014,SUP-14,WH-04,2022-01-13,2022-02-21,2022-02-21,375,457.0,171375.0,0,True,18
SHP-000925,PROD-0014,SUP-14,WH-04,2022-01-25,2022-03-05,2022-03-05,54,457.0,24678.0,0,True,2
SHP-000926,PROD-0014,SUP-14,WH-04,2022-02-06,2022-03-17,2022-03-17,386,457.0,176402.0,0,True,18
SHP-000927,PROD-0014,SUP-14,WH-04,2022-02-18,2022-03-29,2022-03-29,422,457.0,192854.0,0,True,20
SHP-000928,PROD-0014,SUP-14,WH-04,2022-03-02,2022-04-13,2022-04-13,321,457.0,146697.0,0,True,15
SHP-000929,PROD-0014,SUP-14,WH-04,2022-03-14,2022-04-22,2022-04-22,80,457.0,36560.0,0,True,3
SHP-000930,PROD-0014,SUP-14,WH-04,2022-03-26,2022-05-04,2022-05-04,97,457.0,44329.0,0,True,4
SHP-000931,PROD-0014,SUP-14,WH-04,2022-04-07,2022-05-15,2022-05-16,482,457.0,220274.0,1,False,23
SHP-000932,PROD-0014,SUP-14,WH-04,2022-04-19,2022-05-28,2022-05-28,240,457.0,109680.0,0,True,11
SHP-000933,PROD-0014,SUP-14,WH-04,2022-05-01,2022-06-10,2022-06-18,93,457.0,42501.0,8,False,4
SHP-000934,PROD-0014,SUP-14,WH-04,2022-05-13,2022-06-19,2022-06-19,118,457.0,53926.0,0,True,5
SHP-000935,PROD-0014,SUP-14,WH-04,2022-05-25,2022-07-03,2022-07-03,88,457.0,40216.0,0,True,4
SHP-000936,PROD-0014,SUP-14,WH-04,2022-06-06,2022-07-15,2022-07-15,272,457.0,124304.0,0,True,13
SHP-000937,PROD-0014,SUP-14,WH-04,2022-06-18,2022-07-28,2022-08-08,171,457.0,78147.0,11,False,8
SHP-000938,PROD-0014,SUP-14,WH-04,2022-06-30,2022-08-10,2022-08-10,211,457.0,96427.0,0,True,10
SHP-000939,PROD-0014,SUP-14,WH-04,2022-07-12,2022-08-20,2022-08-20,475,457.0,217075.0,0,True,22
SHP-000940,PROD-0014,SUP-14,WH-04,2022-07-24,2022-09-02,2022-09-02,281,457.0,128417.0,0,True,13
SHP-000941,PROD-0014,SUP-14,WH-04,2022-08-05,2022-09-13,2022-09-13,153,457.0,69921.0,0,True,7
SHP-000942,PROD-0014,SUP-14,WH-04,2022-08-17,2022-09-26,2022-09-26,349,457.0,159493.0,0,True,16
SHP-000943,PROD-0014,SUP-14,WH-04,2022-08-29,2022-10-07,2022-10-07,134,457.0,61238.0,0,True,6
SHP-000944,PROD-0014,SUP-14,WH-04,2022-09-10,2022-10-21,2022-10-21,258,457.0,117906.0,0,True,12
SHP-000945,PROD-0014,SUP-14,WH-04,2022-09-22,2022-11-01,2022-11-01,444,457.0,202908.0,0,True,21
SHP-000946,PROD-0014,SUP-14,WH-04,2022-10-04,2022-11-14,2022-11-14,287,457.0,131159.0,0,True,13
SHP-000947,PROD-0014,SUP-14,WH-04,2022-10-16,2022-11-25,2022-11-25,96,457.0,43872.0,0,True,4
SHP-000948,PROD-0014,SUP-14,WH-04,2022-10-28,2022-12-07,2022-12-07,205,457.0,93685.0,0,True,9
SHP-000949,PROD-0014,SUP-14,WH-04,2022-11-09,2022-12-19,2022-12-19,358,457.0,163606.0,0,True,17
SHP-000950,PROD-0014,SUP-14,WH-04,2022-11-21,2023-01-01,2023-01-01,488,457.0,223016.0,0,True,23
SHP-000951,PROD-0014,SUP-14,WH-04,2022-12-03,2023-01-13,2023-01-13,414,457.0,189198.0,0,True,19
SHP-000952,PROD-0014,SUP-14,WH-04,2022-12-15,2023-01-26,2023-01-30,252,457.0,115164.0,4,False,12
SHP-000953,PROD-0014,SUP-14,WH-04,2022-12-27,2023-02-04,2023-02-04,203,457.0,92771.0,0,True,9
SHP-000954,PROD-0014,SUP-14,WH-04,2023-01-08,2023-02-17,2023-02-17,139,457.0,63523.0,0,True,6
SHP-000955,PROD-0014,SUP-14,WH-04,2023-01-20,2023-02-28,2023-03-01,487,457.0,222559.0,1,False,23
SHP-000956,PROD-0014,SUP-14,WH-04,2023-02-01,2023-03-12,2023-03-12,331,457.0,151267.0,0,True,15
SHP-000957,PROD-0014,SUP-14,WH-04,2023-02-13,2023-03-25,2023-03-25,102,457.0,46614.0,0,True,4
SHP-000958,PROD-0014,SUP-14,WH-04,2023-02-25,2023-04-03,2023-04-03,112,457.0,51184.0,0,True,5
SHP-000959,PROD-0014,SUP-14,WH-04,2023-03-09,2023-04-18,2023-04-18,449,457.0,205193.0,0,True,21
SHP-000960,PROD-0014,SUP-14,WH-04,2023-03-21,2023-05-01,2023-05-01,471,457.0,215247.0,0,True,22
SHP-000961,PROD-0014,SUP-14,WH-04,2023-04-02,2023-05-12,2023-05-12,372,457.0,170004.0,0,True,17
SHP-000962,PROD-0014,SUP-14,WH-04,2023-04-14,2023-05-24,2023-05-24,350,457.0,159950.0,0,True,16
SHP-000963,PROD-0014,SUP-14,WH-04,2023-04-26,2023-06-03,2023-06-08,88,457.0,40216.0,5,False,4
SHP-000964,PROD-0014,SUP-14,WH-04,2023-05-08,2023-06-18,2023-06-19,151,457.0,69007.0,1,False,7
SHP-000965,PROD-0014,SUP-14,WH-04,2023-05-20,2023-06-28,2023-06-28,115,457.0,52555.0,0,True,5
SHP-000966,PROD-0014,SUP-14,WH-04,2023-06-01,2023-07-11,2023-07-13,474,457.0,216618.0,2,False,22
SHP-000967,PROD-0014,SUP-14,WH-04,2023-06-13,2023-07-22,2023-07-22,71,457.0,32447.0,0,True,3
SHP-000968,PROD-0014,SUP-14,WH-04,2023-06-25,2023-08-03,2023-08-03,343,457.0,156751.0,0,True,16
SHP-000969,PROD-0014,SUP-14,WH-04,2023-07-07,2023-08-16,2023-08-16,252,457.0,115164.0,0,True,12
SHP-000970,PROD-0014,SUP-14,WH-04,2023-07-19,2023-08-29,2023-08-29,399,457.0,182343.0,0,True,19
SHP-000971,PROD-0014,SUP-14,WH-04,2023-07-31,2023-09-08,2023-09-08,159,457.0,72663.0,0,True,7
SHP-000972,PROD-0014,SUP-14,WH-04,2023-08-12,2023-09-21,2023-09-21,278,457.0,127046.0,0,True,13
SHP-000973,PROD-0014,SUP-14,WH-04,2023-08-24,2023-10-01,2023-10-01,367,457.0,167719.0,0,True,17
SHP-000974,PROD-0014,SUP-14,WH-04,2023-09-05,2023-10-16,2023-10-16,201,457.0,91857.0,0,True,9
SHP-000975,PROD-0014,SUP-14,WH-04,2023-09-17,2023-10-24,2023-10-24,331,457.0,151267.0,0,True,15
SHP-000976,PROD-0014,SUP-14,WH-04,2023-09-29,2023-11-06,2023-11-06,193,457.0,88201.0,0,True,9
SHP-000977,PROD-0014,SUP-14,WH-04,2023-10-11,2023-11-17,2023-11-17,152,457.0,69464.0,0,True,7
SHP-000978,PROD-0014,SUP-14,WH-04,2023-10-23,2023-12-01,2023-12-01,319,457.0,145783.0,0,True,15
SHP-000979,PROD-0014,SUP-14,WH-04,2023-11-04,2023-12-13,2023-12-13,460,457.0,210220.0,0,True,22
SHP-000980,PROD-0014,SUP-14,WH-04,2023-11-16,2023-12-26,2023-12-26,245,457.0,111965.0,0,True,11
SHP-000981,PROD-0014,SUP-14,WH-04,2023-11-28,2024-01-08,2024-01-08,295,457.0,134815.0,0,True,14
SHP-000982,PROD-0014,SUP-14,WH-04,2023-12-10,2024-01-18,2024-01-18,226,457.0,103282.0,0,True,10
SHP-000983,PROD-0014,SUP-14,WH-04,2023-12-22,2024-01-31,2024-01-31,248,457.0,113336.0,0,True,11
SHP-000984,PROD-0014,SUP-14,WH-04,2024-01-03,2024-02-10,2024-02-10,213,457.0,97341.0,0,True,10
SHP-000985,PROD-0014,SUP-14,WH-04,2024-01-15,2024-02-24,2024-02-24,465,457.0,212505.0,0,True,22
SHP-000986,PROD-0014,SUP-14,WH-04,2024-01-27,2024-03-06,2024-03-06,464,457.0,212048.0,0,True,22
SHP-000987,PROD-0014,SUP-14,WH-04,2024-02-08,2024-03-18,2024-03-18,442,457.0,201994.0,0,True,21
SHP-000988,PROD-0014,SUP-14,WH-04,2024-02-20,2024-03-30,2024-04-09,131,457.0,59867.0,10,False,6
SHP-000989,PROD-0014,SUP-14,WH-04,2024-03-03,2024-04-11,2024-04-11,173,457.0,79061.0,0,True,8
SHP-000990,PROD-0014,SUP-14,WH-04,2024-03-15,2024-04-23,2024-04-23,455,457.0,207935.0,0,True,21
SHP-000991,PROD-0014,SUP-14,WH-04,2024-03-27,2024-05-07,2024-05-07,162,457.0,74034.0,0,True,7
SHP-000992,PROD-0014,SUP-14,WH-04,2024-04-08,2024-05-19,2024-05-19,458,457.0,209306.0,0,True,22
SHP-000993,PROD-0014,SUP-14,WH-04,2024-04-20,2024-05-30,2024-05-30,479,457.0,218903.0,0,True,23
